date,next_date,number,freq_7days,freq_prev_day,is_cau_ngang,is_cau_cheo,label
6-9-2025,7-9-2025,56,0,0,0,1,1.0
6-9-2025,7-9-2025,57,2,0,0,1,1.0
6-9-2025,7-9-2025,58,1,1,1,1,1.0
6-9-2025,7-9-2025,59,1,0,0,1,0.0
6-9-2025,7-9-2025,60,1,0,0,1,0.0
6-9-2025,7-9-2025,61,2,0,0,1,0.0
6-9-2025,7-9-2025,62,2,0,0,1,1.0
6-9-2025,7-9-2025,63,2,0,0,1,0.0
6-9-2025,7-9-2025,64,1,0,0,1,0.0
6-9-2025,7-9-2025,65,1,1,0,1,0.0
6-9-2025,7-9-2025,66,3,1,0,1,0.0
6-9-2025,7-9-2025,67,2,0,0,1,0.0
6-9-2025,7-9-2025,68,2,0,0,1,1.0
6-9-2025,7-9-2025,69,4,0,0,1,1.0
6-9-2025,7-9-2025,70,4,1,0,1,0.0
6-9-2025,7-9-2025,71,1,0,0,1,0.0
6-9-2025,7-9-2025,72,1,0,0,1,0.0
6-9-2025,7-9-2025,73,1,0,0,1,0.0
6-9-2025,7-9-2025,74,0,0,0,1,0.0
6-9-2025,7-9-2025,75,2,1,1,1,0.0
6-9-2025,7-9-2025,76,0,0,1,1,0.0
6-9-2025,7-9-2025,77,0,0,0,1,1.0
6-9-2025,7-9-2025,78,2,1,0,1,0.0
6-9-2025,7-9-2025,79,3,0,0,1,0.0
6-9-2025,7-9-2025,80,3,0,1,1,0.0
6-9-2025,7-9-2025,81,2,0,0,1,0.0
6-9-2025,7-9-2025,82,1,0,1,1,0.0
6-9-2025,7-9-2025,83,2,0,0,1,1.0
6-9-2025,7-9-2025,84,1,0,0,1,0.0
6-9-2025,7-9-2025,85,0,0,0,1,0.0
6-9-2025,7-9-2025,86,2,0,0,1,0.0
6-9-2025,7-9-2025,87,2,0,1,1,0.0
6-9-2025,7-9-2025,88,2,0,0,1,1.0
6-9-2025,7-9-2025,89,0,0,0,1,0.0
6-9-2025,7-9-2025,90,1,0,0,1,0.0
6-9-2025,7-9-2025,91,2,1,0,1,0.0
6-9-2025,7-9-2025,92,2,0,0,1,0.0
6-9-2025,7-9-2025,93,1,0,0,1,0.0
6-9-2025,7-9-2025,94,3,1,0,1,0.0
6-9-2025,7-9-2025,95,2,1,1,1,0.0
6-9-2025,7-9-2025,96,2,0,0,1,0.0
6-9-2025,7-9-2025,97,1,1,0,1,1.0
6-9-2025,7-9-2025,98,1,1,0,1,1.0
6-9-2025,7-9-2025,99,2,0,1,1,0.0
7-9-2025,8-9-2025,00,1,0,0,1,0.0
7-9-2025,8-9-2025,01,2,0,0,1,0.0
7-9-2025,8-9-2025,02,2,0,1,1,0.0
7-9-2025,8-9-2025,03,2,1,1,1,0.0
7-9-2025,8-9-2025,04,0,0,0,1,0.0
7-9-2025,8-9-2025,05,3,1,0,1,0.0
7-9-2025,8-9-2025,06,1,0,0,1,0.0
7-9-2025,8-9-2025,07,1,0,0,1,0.0
7-9-2025,8-9-2025,08,4,1,0,1,0.0
7-9-2025,8-9-2025,09,2,1,0,1,0.0
7-9-2025,8-9-2025,10,0,0,0,1,0.0
7-9-2025,8-9-2025,11,2,1,1,1,1.0
7-9-2025,8-9-2025,12,1,0,0,1,1.0
7-9-2025,8-9-2025,13,2,1,0,1,1.0
7-9-2025,8-9-2025,14,2,0,1,1,1.0
7-9-2025,8-9-2025,15,2,1,0,1,0.0
7-9-2025,8-9-2025,16,2,0,1,1,0.0
7-9-2025,8-9-2025,17,2,0,0,1,1.0
7-9-2025,8-9-2025,18,1,0,0,1,0.0
7-9-2025,8-9-2025,19,2,0,0,1,0.0
7-9-2025,8-9-2025,20,0,0,0,1,1.0
7-9-2025,8-9-2025,21,1,0,1,1,0.0
7-9-2025,8-9-2025,22,0,0,0,1,0.0
7-9-2025,8-9-2025,23,3,1,0,1,0.0
7-9-2025,8-9-2025,24,1,0,0,1,1.0
7-9-2025,8-9-2025,25,3,0,0,1,0.0
7-9-2025,8-9-2025,26,3,0,0,1,1.0
7-9-2025,8-9-2025,27,1,0,0,1,0.0
7-9-2025,8-9-2025,28,2,0,0,1,0.0
7-9-2025,8-9-2025,29,2,0,0,1,0.0
7-9-2025,8-9-2025,30,2,0,0,1,0.0
7-9-2025,8-9-2025,31,1,1,0,1,0.0
7-9-2025,8-9-2025,32,2,0,0,1,1.0
7-9-2025,8-9-2025,33,3,0,1,1,0.0
7-9-2025,8-9-2025,34,1,0,0,1,1.0
7-9-2025,8-9-2025,35,2,1,0,1,0.0
7-9-2025,8-9-2025,36,1,0,0,1,0.0
7-9-2025,8-9-2025,37,3,0,0,1,1.0
7-9-2025,8-9-2025,38,1,0,0,1,0.0
7-9-2025,8-9-2025,39,1,0,1,1,1.0
7-9-2025,8-9-2025,40,1,0,1,1,0.0
7-9-2025,8-9-2025,41,0,0,0,1,0.0
7-9-2025,8-9-2025,42,1,0,1,1,1.0
7-9-2025,8-9-2025,43,2,0,1,1,0.0
7-9-2025,8-9-2025,44,1,0,1,1,0.0
7-9-2025,8-9-2025,45,5,0,0,1,0.0
7-9-2025,8-9-2025,46,1,0,0,1,0.0
7-9-2025,8-9-2025,47,1,0,0,1,0.0
7-9-2025,8-9-2025,48,0,0,0,1,0.0
7-9-2025,8-9-2025,49,1,0,0,1,0.0
7-9-2025,8-9-2025,50,1,0,0,1,0.0
7-9-2025,8-9-2025,51,4,0,0,1,0.0
7-9-2025,8-9-2025,52,1,0,0,1,1.0
7-9-2025,8-9-2025,53,1,1,0,1,0.0
7-9-2025,8-9-2025,54,3,0,0,1,0.0
7-9-2025,8-9-2025,55,3,1,1,1,0.0
7-9-2025,8-9-2025,56,0,0,0,1,0.0
7-9-2025,8-9-2025,57,1,0,0,1,0.0
7-9-2025,8-9-2025,58,1,0,1,1,0.0
7-9-2025,8-9-2025,59,1,0,0,1,0.0
7-9-2025,8-9-2025,60,0,0,0,1,0.0
7-9-2025,8-9-2025,61,2,0,0,1,0.0
7-9-2025,8-9-2025,62,2,1,0,1,0.0
7-9-2025,8-9-2025,63,2,0,0,1,1.0
7-9-2025,8-9-2025,64,2,1,0,1,0.0
7-9-2025,8-9-2025,65,1,0,0,1,1.0
7-9-2025,8-9-2025,66,2,0,0,1,0.0
7-9-2025,8-9-2025,67,3,1,0,1,0.0
7-9-2025,8-9-2025,68,2,0,0,1,1.0
7-9-2025,8-9-2025,69,4,1,0,1,1.0
7-9-2025,8-9-2025,70,4,0,0,1,0.0
7-9-2025,8-9-2025,71,1,0,0,1,1.0
7-9-2025,8-9-2025,72,1,0,0,1,0.0
7-9-2025,8-9-2025,73,1,1,0,1,0.0
7-9-2025,8-9-2025,74,0,0,0,1,1.0
7-9-2025,8-9-2025,75,1,0,1,1,0.0
7-9-2025,8-9-2025,76,0,0,1,1,0.0
7-9-2025,8-9-2025,77,0,0,0,1,0.0
7-9-2025,8-9-2025,78,2,0,0,1,0.0
7-9-2025,8-9-2025,79,3,0,0,1,0.0
7-9-2025,8-9-2025,80,4,1,1,1,0.0
7-9-2025,8-9-2025,81,2,0,0,1,0.0
7-9-2025,8-9-2025,82,1,0,1,1,0.0
7-9-2025,8-9-2025,83,2,0,0,1,1.0
7-9-2025,8-9-2025,84,2,1,0,1,1.0
7-9-2025,8-9-2025,85,0,0,0,1,0.0
7-9-2025,8-9-2025,86,1,0,0,1,0.0
7-9-2025,8-9-2025,87,1,0,1,1,1.0
7-9-2025,8-9-2025,88,2,0,0,1,0.0
7-9-2025,8-9-2025,89,0,0,0,1,0.0
7-9-2025,8-9-2025,90,1,0,0,1,0.0
7-9-2025,8-9-2025,91,2,0,0,1,0.0
7-9-2025,8-9-2025,92,2,0,0,1,0.0
7-9-2025,8-9-2025,93,2,1,0,1,1.0
7-9-2025,8-9-2025,94,3,0,0,1,0.0
7-9-2025,8-9-2025,95,2,0,1,1,0.0
7-9-2025,8-9-2025,96,3,1,0,1,0.0
7-9-2025,8-9-2025,97,1,0,0,1,0.0
7-9-2025,8-9-2025,98,1,0,0,1,0.0
7-9-2025,8-9-2025,99,2,0,1,1,0.0
8-9-2025,9-9-2025,00,2,1,0,1,0.0
8-9-2025,9-9-2025,01,3,1,0,1,1.0
8-9-2025,9-9-2025,02,2,0,1,1,0.0
8-9-2025,9-9-2025,03,2,0,1,1,0.0
8-9-2025,9-9-2025,04,0,0,0,1,0.0
8-9-2025,9-9-2025,05,3,0,0,1,0.0
8-9-2025,9-9-2025,06,1,0,0,1,0.0
8-9-2025,9-9-2025,07,1,0,0,1,0.0
8-9-2025,9-9-2025,08,3,0,0,1,0.0
8-9-2025,9-9-2025,09,2,1,0,1,0.0
8-9-2025,9-9-2025,10,0,0,0,1,1.0
8-9-2025,9-9-2025,11,2,0,1,1,0.0
8-9-2025,9-9-2025,12,1,0,0,1,0.0
8-9-2025,9-9-2025,13,2,0,0,1,0.0
8-9-2025,9-9-2025,14,2,0,1,1,0.0
8-9-2025,9-9-2025,15,2,0,0,1,0.0
8-9-2025,9-9-2025,16,1,0,1,1,0.0
8-9-2025,9-9-2025,17,1,0,0,1,0.0
8-9-2025,9-9-2025,18,1,0,0,1,0.0
8-9-2025,9-9-2025,19,3,1,0,1,0.0
8-9-2025,9-9-2025,20,0,0,0,1,0.0
8-9-2025,9-9-2025,21,1,0,1,1,0.0
8-9-2025,9-9-2025,22,0,0,0,1,0.0
8-9-2025,9-9-2025,23,2,0,0,1,1.0
8-9-2025,9-9-2025,24,2,1,0,1,0.0
8-9-2025,9-9-2025,25,3,0,0,1,1.0
8-9-2025,9-9-2025,26,2,0,0,1,0.0
8-9-2025,9-9-2025,27,1,0,0,1,0.0
8-9-2025,9-9-2025,28,1,0,0,1,0.0
8-9-2025,9-9-2025,29,2,0,0,1,0.0
8-9-2025,9-9-2025,30,2,0,0,1,1.0
8-9-2025,9-9-2025,31,1,0,0,1,0.0
8-9-2025,9-9-2025,32,3,1,0,1,0.0
8-9-2025,9-9-2025,33,3,0,1,1,0.0
8-9-2025,9-9-2025,34,0,0,0,1,0.0
8-9-2025,9-9-2025,35,2,0,0,1,0.0
8-9-2025,9-9-2025,36,2,1,0,1,0.0
8-9-2025,9-9-2025,37,3,1,0,1,0.0
8-9-2025,9-9-2025,38,1,0,0,1,0.0
8-9-2025,9-9-2025,39,0,0,1,1,0.0
8-9-2025,9-9-2025,40,2,1,1,1,0.0
8-9-2025,9-9-2025,41,0,0,0,1,0.0
8-9-2025,9-9-2025,42,0,0,1,1,1.0
8-9-2025,9-9-2025,43,1,0,1,1,1.0
8-9-2025,9-9-2025,44,1,0,1,1,0.0
8-9-2025,9-9-2025,45,4,0,0,1,0.0
8-9-2025,9-9-2025,46,2,1,0,1,0.0
8-9-2025,9-9-2025,47,1,0,0,1,0.0
8-9-2025,9-9-2025,48,1,1,0,1,0.0
8-9-2025,9-9-2025,49,1,0,0,1,1.0
8-9-2025,9-9-2025,50,1,0,0,1,0.0
8-9-2025,9-9-2025,51,3,0,0,1,1.0
8-9-2025,9-9-2025,52,1,0,0,1,0.0
8-9-2025,9-9-2025,53,2,1,0,1,1.0
8-9-2025,9-9-2025,54,3,1,0,1,1.0
8-9-2025,9-9-2025,55,3,1,1,1,0.0
8-9-2025,9-9-2025,56,1,1,0,1,0.0
8-9-2025,9-9-2025,57,2,1,0,1,0.0
8-9-2025,9-9-2025,58,2,1,1,1,0.0
8-9-2025,9-9-2025,59,1,0,0,1,1.0
8-9-2025,9-9-2025,60,0,0,0,1,1.0
8-9-2025,9-9-2025,61,1,0,0,1,0.0
8-9-2025,9-9-2025,62,3,1,0,1,1.0
8-9-2025,9-9-2025,63,2,0,0,1,1.0
8-9-2025,9-9-2025,64,2,0,0,1,0.0
8-9-2025,9-9-2025,65,1,0,0,1,0.0
8-9-2025,9-9-2025,66,1,0,0,1,0.0
8-9-2025,9-9-2025,67,2,0,0,1,0.0
8-9-2025,9-9-2025,68,3,1,0,1,1.0
8-9-2025,9-9-2025,69,5,1,0,1,1.0
8-9-2025,9-9-2025,70,4,0,0,1,0.0
8-9-2025,9-9-2025,71,1,0,0,1,0.0
8-9-2025,9-9-2025,72,1,0,0,1,0.0
8-9-2025,9-9-2025,73,1,0,0,1,0.0
8-9-2025,9-9-2025,74,0,0,0,1,0.0
8-9-2025,9-9-2025,75,1,0,1,1,0.0
8-9-2025,9-9-2025,76,0,0,1,1,0.0
8-9-2025,9-9-2025,77,1,1,0,1,0.0
8-9-2025,9-9-2025,78,2,0,0,1,0.0
8-9-2025,9-9-2025,79,3,0,0,1,0.0
8-9-2025,9-9-2025,80,4,0,1,1,0.0
8-9-2025,9-9-2025,81,1,0,0,1,1.0
8-9-2025,9-9-2025,82,1,0,1,1,1.0
8-9-2025,9-9-2025,83,2,1,0,1,1.0
8-9-2025,9-9-2025,84,2,0,0,1,1.0
8-9-2025,9-9-2025,85,0,0,0,1,1.0
8-9-2025,9-9-2025,86,1,0,0,1,0.0
8-9-2025,9-9-2025,87,0,0,1,1,1.0
8-9-2025,9-9-2025,88,3,1,0,1,1.0
8-9-2025,9-9-2025,89,0,0,0,1,0.0
8-9-2025,9-9-2025,90,1,0,0,1,1.0
8-9-2025,9-9-2025,91,2,0,0,1,0.0
8-9-2025,9-9-2025,92,1,0,0,1,0.0
8-9-2025,9-9-2025,93,1,0,0,1,0.0
8-9-2025,9-9-2025,94,3,0,0,1,0.0
8-9-2025,9-9-2025,95,1,0,1,1,0.0
8-9-2025,9-9-2025,96,3,0,0,1,0.0
8-9-2025,9-9-2025,97,2,1,0,1,0.0
8-9-2025,9-9-2025,98,2,1,0,1,1.0
8-9-2025,9-9-2025,99,2,0,1,1,0.0
9-9-2025,10-9-2025,00,2,0,0,1,0.0
9-9-2025,10-9-2025,01,2,0,0,1,0.0
9-9-2025,10-9-2025,02,1,0,1,1,1.0
9-9-2025,10-9-2025,03,2,0,1,1,0.0
9-9-2025,10-9-2025,04,0,0,0,1,0.0
9-9-2025,10-9-2025,05,2,0,0,1,1.0
9-9-2025,10-9-2025,06,1,0,0,1,0.0
9-9-2025,10-9-2025,07,0,0,0,1,0.0
9-9-2025,10-9-2025,08,3,0,0,1,0.0
9-9-2025,10-9-2025,09,2,0,0,1,0.0
9-9-2025,10-9-2025,10,0,0,0,1,0.0
9-9-2025,10-9-2025,11,3,1,1,1,0.0
9-9-2025,10-9-2025,12,2,1,0,1,0.0
9-9-2025,10-9-2025,13,3,1,0,1,0.0
9-9-2025,10-9-2025,14,3,1,1,1,1.0
9-9-2025,10-9-2025,15,2,0,0,1,0.0
9-9-2025,10-9-2025,16,1,0,1,1,1.0
9-9-2025,10-9-2025,17,2,1,0,1,1.0
9-9-2025,10-9-2025,18,1,0,0,1,1.0
9-9-2025,10-9-2025,19,2,0,0,1,0.0
9-9-2025,10-9-2025,20,1,1,0,1,0.0
9-9-2025,10-9-2025,21,1,0,1,1,0.0
9-9-2025,10-9-2025,22,0,0,0,1,0.0
9-9-2025,10-9-2025,23,2,0,0,1,1.0
9-9-2025,10-9-2025,24,2,1,0,1,1.0
9-9-2025,10-9-2025,25,2,0,0,1,1.0
9-9-2025,10-9-2025,26,2,1,0,1,0.0
9-9-2025,10-9-2025,27,1,0,0,1,0.0
9-9-2025,10-9-2025,28,0,0,0,1,0.0
9-9-2025,10-9-2025,29,1,0,0,1,0.0
9-9-2025,10-9-2025,30,2,0,0,1,0.0
9-9-2025,10-9-2025,31,1,0,0,1,1.0
9-9-2025,10-9-2025,32,3,1,0,1,0.0
9-9-2025,10-9-2025,33,2,0,1,1,1.0
9-9-2025,10-9-2025,34,1,1,0,1,1.0
9-9-2025,10-9-2025,35,1,0,0,1,0.0
9-9-2025,10-9-2025,36,1,0,0,1,0.0
9-9-2025,10-9-2025,37,4,1,0,1,0.0
9-9-2025,10-9-2025,38,1,0,0,1,0.0
9-9-2025,10-9-2025,39,1,1,1,1,1.0
9-9-2025,10-9-2025,40,2,0,1,1,1.0
9-9-2025,10-9-2025,41,0,0,0,1,0.0
9-9-2025,10-9-2025,42,1,1,1,1,0.0
9-9-2025,10-9-2025,43,1,0,1,1,0.0
9-9-2025,10-9-2025,44,1,0,1,1,0.0
9-9-2025,10-9-2025,45,3,0,0,1,0.0
9-9-2025,10-9-2025,46,1,0,0,1,0.0
9-9-2025,10-9-2025,47,1,0,0,1,1.0
9-9-2025,10-9-2025,48,1,0,0,1,1.0
9-9-2025,10-9-2025,49,1,0,0,1,0.0
9-9-2025,10-9-2025,50,1,0,0,1,0.0
9-9-2025,10-9-2025,51,2,0,0,1,0.0
9-9-2025,10-9-2025,52,2,1,0,1,0.0
9-9-2025,10-9-2025,53,2,0,0,1,0.0
9-9-2025,10-9-2025,54,3,0,0,1,1.0
9-9-2025,10-9-2025,55,3,0,1,1,0.0
9-9-2025,10-9-2025,56,1,0,0,1,0.0
9-9-2025,10-9-2025,57,2,0,0,1,0.0
9-9-2025,10-9-2025,58,2,0,1,1,0.0
9-9-2025,10-9-2025,59,1,0,0,1,0.0
9-9-2025,10-9-2025,60,0,0,0,1,0.0
9-9-2025,10-9-2025,61,1,0,0,1,0.0
9-9-2025,10-9-2025,62,3,0,0,1,1.0
9-9-2025,10-9-2025,63,3,1,0,1,0.0
9-9-2025,10-9-2025,64,2,0,0,1,0.0
9-9-2025,10-9-2025,65,2,1,0,1,0.0
9-9-2025,10-9-2025,66,1,0,0,1,0.0
9-9-2025,10-9-2025,67,1,0,0,1,0.0
9-9-2025,10-9-2025,68,4,1,0,1,0.0
9-9-2025,10-9-2025,69,5,1,0,1,0.0
9-9-2025,10-9-2025,70,3,0,0,1,0.0
9-9-2025,10-9-2025,71,2,1,0,1,0.0
9-9-2025,10-9-2025,72,1,0,0,1,0.0
9-9-2025,10-9-2025,73,1,0,0,1,0.0
9-9-2025,10-9-2025,74,1,1,0,1,0.0
9-9-2025,10-9-2025,75,1,0,1,1,0.0
9-9-2025,10-9-2025,76,0,0,1,1,0.0
9-9-2025,10-9-2025,77,1,0,0,1,0.0
9-9-2025,10-9-2025,78,1,0,0,1,1.0
9-9-2025,10-9-2025,79,2,0,0,1,0.0
9-9-2025,10-9-2025,80,4,0,1,1,0.0
9-9-2025,10-9-2025,81,1,0,0,1,1.0
9-9-2025,10-9-2025,82,1,0,1,1,1.0
9-9-2025,10-9-2025,83,3,1,0,1,0.0
9-9-2025,10-9-2025,84,3,1,0,1,0.0
9-9-2025,10-9-2025,85,0,0,0,1,0.0
9-9-2025,10-9-2025,86,1,0,0,1,0.0
9-9-2025,10-9-2025,87,1,1,1,1,0.0
9-9-2025,10-9-2025,88,3,0,0,1,0.0
9-9-2025,10-9-2025,89,0,0,0,1,0.0
9-9-2025,10-9-2025,90,1,0,0,1,0.0
9-9-2025,10-9-2025,91,2,0,0,1,0.0
9-9-2025,10-9-2025,92,1,0,0,1,0.0
9-9-2025,10-9-2025,93,2,1,0,1,0.0
9-9-2025,10-9-2025,94,2,0,0,1,0.0
9-9-2025,10-9-2025,95,1,0,1,1,1.0
9-9-2025,10-9-2025,96,2,0,0,1,0.0
9-9-2025,10-9-2025,97,2,0,0,1,0.0
9-9-2025,10-9-2025,98,2,0,0,1,0.0
9-9-2025,10-9-2025,99,1,0,1,1,0.0
10-9-2025,11-9-2025,00,2,0,0,1,0.0
10-9-2025,11-9-2025,01,3,1,0,1,1.0
10-9-2025,11-9-2025,02,0,0,1,1,1.0
10-9-2025,11-9-2025,03,2,0,1,1,0.0
10-9-2025,11-9-2025,04,0,0,0,1,0.0
10-9-2025,11-9-2025,05,1,0,0,1,0.0
10-9-2025,11-9-2025,06,1,0,0,1,0.0
10-9-2025,11-9-2025,07,0,0,0,1,0.0
10-9-2025,11-9-2025,08,2,0,0,1,0.0
10-9-2025,11-9-2025,09,2,0,0,1,1.0
10-9-2025,11-9-2025,10,1,1,0,1,0.0
10-9-2025,11-9-2025,11,3,0,1,1,0.0
10-9-2025,11-9-2025,12,2,0,0,1,1.0
10-9-2025,11-9-2025,13,3,0,0,1,0.0
10-9-2025,11-9-2025,14,2,0,1,1,0.0
10-9-2025,11-9-2025,15,1,0,0,1,0.0
10-9-2025,11-9-2025,16,1,0,1,1,0.0
10-9-2025,11-9-2025,17,2,0,0,1,1.0
10-9-2025,11-9-2025,18,1,0,0,1,0.0
10-9-2025,11-9-2025,19,2,0,0,1,1.0
10-9-2025,11-9-2025,20,1,0,0,1,0.0
10-9-2025,11-9-2025,21,1,0,1,1,0.0
10-9-2025,11-9-2025,22,0,0,0,1,0.0
10-9-2025,11-9-2025,23,2,1,0,1,0.0
10-9-2025,11-9-2025,24,2,0,0,1,0.0
10-9-2025,11-9-2025,25,2,1,0,1,0.0
10-9-2025,11-9-2025,26,1,0,0,1,1.0
10-9-2025,11-9-2025,27,1,0,0,1,0.0
10-9-2025,11-9-2025,28,0,0,0,1,0.0
10-9-2025,11-9-2025,29,0,0,0,1,1.0
10-9-2025,11-9-2025,30,2,1,0,1,0.0
10-9-2025,11-9-2025,31,1,0,0,1,0.0
10-9-2025,11-9-2025,32,3,0,0,1,1.0
10-9-2025,11-9-2025,33,2,0,1,1,0.0
10-9-2025,11-9-2025,34,1,0,0,1,0.0
10-9-2025,11-9-2025,35,1,0,0,1,0.0
10-9-2025,11-9-2025,36,1,0,0,1,1.0
10-9-2025,11-9-2025,37,4,0,0,1,0.0
10-9-2025,11-9-2025,38,1,0,0,1,0.0
10-9-2025,11-9-2025,39,1,0,1,1,0.0
10-9-2025,11-9-2025,40,2,0,1,1,0.0
10-9-2025,11-9-2025,41,0,0,0,1,0.0
10-9-2025,11-9-2025,42,2,1,1,1,0.0
10-9-2025,11-9-2025,43,2,1,1,1,1.0
10-9-2025,11-9-2025,44,0,0,1,1,0.0
10-9-2025,11-9-2025,45,3,0,0,1,0.0
10-9-2025,11-9-2025,46,1,0,0,1,0.0
10-9-2025,11-9-2025,47,1,0,0,1,0.0
10-9-2025,11-9-2025,48,1,0,0,1,0.0
10-9-2025,11-9-2025,49,2,1,0,1,0.0
10-9-2025,11-9-2025,50,1,0,0,1,1.0
10-9-2025,11-9-2025,51,3,1,0,1,0.0
10-9-2025,11-9-2025,52,2,0,0,1,0.0
10-9-2025,11-9-2025,53,3,1,0,1,1.0
10-9-2025,11-9-2025,54,4,1,0,1,0.0
10-9-2025,11-9-2025,55,3,0,1,1,0.0
10-9-2025,11-9-2025,56,1,0,0,1,1.0
10-9-2025,11-9-2025,57,1,0,0,1,0.0
10-9-2025,11-9-2025,58,2,0,1,1,1.0
10-9-2025,11-9-2025,59,1,1,0,1,0.0
10-9-2025,11-9-2025,60,1,1,0,1,1.0
10-9-2025,11-9-2025,61,1,0,0,1,0.0
10-9-2025,11-9-2025,62,3,1,0,1,0.0
10-9-2025,11-9-2025,63,3,1,0,1,0.0
10-9-2025,11-9-2025,64,1,0,0,1,0.0
10-9-2025,11-9-2025,65,2,0,0,1,0.0
10-9-2025,11-9-2025,66,1,0,0,1,0.0
10-9-2025,11-9-2025,67,1,0,0,1,0.0
10-9-2025,11-9-2025,68,4,1,0,1,1.0
10-9-2025,11-9-2025,69,5,1,0,1,0.0
10-9-2025,11-9-2025,70,3,0,0,1,0.0
10-9-2025,11-9-2025,71,1,0,0,1,0.0
10-9-2025,11-9-2025,72,1,0,0,1,0.0
10-9-2025,11-9-2025,73,1,0,0,1,1.0
10-9-2025,11-9-2025,74,1,0,0,1,0.0
10-9-2025,11-9-2025,75,1,0,1,1,0.0
10-9-2025,11-9-2025,76,0,0,1,1,0.0
10-9-2025,11-9-2025,77,1,0,0,1,0.0
10-9-2025,11-9-2025,78,1,0,0,1,0.0
10-9-2025,11-9-2025,79,1,0,0,1,0.0
10-9-2025,11-9-2025,80,3,0,1,1,0.0
10-9-2025,11-9-2025,81,2,1,0,1,0.0
10-9-2025,11-9-2025,82,1,1,1,1,0.0
10-9-2025,11-9-2025,83,4,1,0,1,1.0
10-9-2025,11-9-2025,84,4,1,0,1,0.0
10-9-2025,11-9-2025,85,1,1,0,1,0.0
10-9-2025,11-9-2025,86,0,0,0,1,1.0
10-9-2025,11-9-2025,87,2,1,1,1,0.0
10-9-2025,11-9-2025,88,4,1,0,1,0.0
10-9-2025,11-9-2025,89,0,0,0,1,1.0
10-9-2025,11-9-2025,90,2,1,0,1,0.0
10-9-2025,11-9-2025,91,1,0,0,1,0.0
10-9-2025,11-9-2025,92,1,0,0,1,1.0
10-9-2025,11-9-2025,93,2,0,0,1,0.0
10-9-2025,11-9-2025,94,2,0,0,1,0.0
10-9-2025,11-9-2025,95,1,0,1,1,0.0
10-9-2025,11-9-2025,96,1,0,0,1,1.0
10-9-2025,11-9-2025,97,2,0,0,1,0.0
10-9-2025,11-9-2025,98,3,1,0,1,0.0
10-9-2025,11-9-2025,99,1,0,1,1,0.0
11-9-2025,12-9-2025,00,2,0,0,1,0.0
11-9-2025,12-9-2025,01,3,0,0,1,1.0
11-9-2025,12-9-2025,02,1,1,1,1,0.0
11-9-2025,12-9-2025,03,2,0,1,1,1.0
11-9-2025,12-9-2025,04,0,0,0,1,0.0
11-9-2025,12-9-2025,05,2,1,0,1,1.0
11-9-2025,12-9-2025,06,1,0,0,1,0.0
11-9-2025,12-9-2025,07,0,0,0,1,0.0
11-9-2025,12-9-2025,08,1,0,0,1,0.0
11-9-2025,12-9-2025,09,2,0,0,1,0.0
11-9-2025,12-9-2025,10,1,0,0,1,0.0
11-9-2025,12-9-2025,11,3,0,1,1,0.0
11-9-2025,12-9-2025,12,2,0,0,1,0.0
11-9-2025,12-9-2025,13,3,0,0,1,0.0
11-9-2025,12-9-2025,14,2,1,1,1,1.0
11-9-2025,12-9-2025,15,1,0,0,1,0.0
11-9-2025,12-9-2025,16,2,1,1,1,0.0
11-9-2025,12-9-2025,17,3,1,0,1,0.0
11-9-2025,12-9-2025,18,2,1,0,1,1.0
11-9-2025,12-9-2025,19,2,0,0,1,0.0
11-9-2025,12-9-2025,20,1,0,0,1,1.0
11-9-2025,12-9-2025,21,0,0,1,1,1.0
11-9-2025,12-9-2025,22,0,0,0,1,1.0
11-9-2025,12-9-2025,23,3,1,0,1,1.0
11-9-2025,12-9-2025,24,3,1,0,1,0.0
11-9-2025,12-9-2025,25,3,1,0,1,0.0
11-9-2025,12-9-2025,26,1,0,0,1,1.0
11-9-2025,12-9-2025,27,1,0,0,1,0.0
11-9-2025,12-9-2025,28,0,0,0,1,1.0
11-9-2025,12-9-2025,29,0,0,0,1,0.0
11-9-2025,12-9-2025,30,2,0,0,1,0.0
11-9-2025,12-9-2025,31,2,1,0,1,1.0
11-9-2025,12-9-2025,32,3,0,0,1,0.0
11-9-2025,12-9-2025,33,2,1,1,1,0.0
11-9-2025,12-9-2025,34,2,1,0,1,0.0
11-9-2025,12-9-2025,35,1,0,0,1,0.0
11-9-2025,12-9-2025,36,1,0,0,1,0.0
11-9-2025,12-9-2025,37,4,0,0,1,0.0
11-9-2025,12-9-2025,38,1,0,0,1,1.0
11-9-2025,12-9-2025,39,2,1,1,1,0.0
11-9-2025,12-9-2025,40,3,1,1,1,0.0
11-9-2025,12-9-2025,41,0,0,0,1,0.0
11-9-2025,12-9-2025,42,2,0,1,1,0.0
11-9-2025,12-9-2025,43,2,0,1,1,1.0
11-9-2025,12-9-2025,44,0,0,1,1,0.0
11-9-2025,12-9-2025,45,2,0,0,1,0.0
11-9-2025,12-9-2025,46,1,0,0,1,1.0
11-9-2025,12-9-2025,47,2,1,0,1,0.0
11-9-2025,12-9-2025,48,2,1,0,1,1.0
11-9-2025,12-9-2025,49,1,0,0,1,1.0
11-9-2025,12-9-2025,50,0,0,0,1,1.0
11-9-2025,12-9-2025,51,2,0,0,1,1.0
11-9-2025,12-9-2025,52,2,0,0,1,0.0
11-9-2025,12-9-2025,53,3,0,0,1,0.0
